filename,Box,FullSphere,FullSpheroid,Icosahedron,Prism3,Prism6,SawtoothRippleBox
/app/work/data/upload/test-20220928T175332Z-001/test/Box/11678.jpeg,0.95944446,0.006659962199999999,0.009118712,0.0003531826,0.0154214045,2.0541387e-05,0.008981707
/app/work/data/upload/test-20220928T175332Z-001/test/Box/11741.jpeg,0.99910873,0.00029031292,0.00048337123,4.1003236e-06,8.116585999999999e-05,2.102035e-05,1.1293383e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/11742.jpeg,0.9918223,0.00020015991999999998,0.00546752,0.00071660825,0.0011521858,0.0003340751,0.00030717236
/app/work/data/upload/test-20220928T175332Z-001/test/Box/11832.jpeg,0.99830806,1.218683e-05,0.0011018954,4.9696e-06,0.00035252955,0.00013975701999999998,8.056244000000001e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/11853.jpeg,0.9496941999999999,0.026602801000000002,0.008877244,0.0034566009999999997,0.0034410735,7.704544e-06,0.007920502
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12119.jpeg,0.9970576999999999,8.687492e-08,8.969424000000002e-05,2.7417935000000003e-05,0.0024423779000000002,2.8274863999999997e-05,0.00035448464999999997
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12273.jpeg,0.9787461,5.572545e-06,0.013288946999999999,1.717585e-05,0.0042830543,0.0036578685999999997,1.2214366e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12368.jpeg,0.9984816999999999,2.447253e-05,0.0007609674400000001,4.7909725e-05,0.00041970867,0.00021686227000000002,4.8367754e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12369.jpeg,0.9971928,9.128053e-06,0.00042120555999999995,2.5840493000000002e-05,0.0011203728,1.5332295999999998e-05,0.0012152557000000002
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12459.jpeg,0.93814015,1.9148487e-05,0.044696108,9.055419e-06,0.016682371,0.00018388678,0.00026927254
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12481.jpeg,0.79159623,0.14135385,0.02289004,0.02218715,0.018226195,0.00019986789,0.0035465547999999998
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12612.jpeg,0.791772,0.058735933,0.0478395,0.06870468,0.026300757999999997,0.0062342486,0.00041289633000000004
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12658.jpeg,0.24626282,0.010084011,0.44702035,0.0310964,0.006322610699999999,0.2590708,0.00014300652
/app/work/data/upload/test-20220928T175332Z-001/test/Box/12805.jpeg,0.6408630999999999,2.4046669000000003e-05,0.31712055,3.7463190000000003e-05,0.023463715,0.018470952,2.0121313e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13061.jpeg,0.053817645,0.020074215,0.40029702,0.25518522,0.11922426,0.13607408,0.01532754
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13217.jpeg,0.9993631,0.00021733105,0.0001179358,3.0768795e-05,0.00019534695,9.648612e-06,6.5969696e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13281.jpeg,0.7789229999999999,0.0044475923999999995,0.06538883,0.0005636185,0.14863612,0.00029972143,0.0017411608
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13289.jpeg,0.9919757,5.8658155e-05,6.551271e-05,0.00039543744,7.6453594e-05,6.0678224e-07,0.007427595
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13383.jpeg,0.94575304,8.537698e-05,0.013445694,0.0009452258999999999,0.029362535,0.010308586,9.95726e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13445.jpeg,0.21209984,0.00017810405,0.007330685,0.0006397143,0.7737562,0.0050771125,0.00091845595
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13535.jpeg,0.9995314000000001,1.5620563999999998e-08,0.00032180082000000005,1.4928514e-07,2.3482960000000003e-05,0.00011986301000000002,3.378911e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13548.jpeg,0.9871923,0.0030190481,0.0012474513,0.0003823232,0.0014977041000000001,1.1039052999999999e-06,0.0066601676
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13551.jpeg,0.5272946,0.010099614,0.20224403,0.11081569,0.016753014,0.13171089,0.0010822307
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13686.jpeg,0.8174491,0.051534474000000004,0.049499653,0.049169354000000005,0.024911929,0.003926383,0.0035091320000000003
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13801.jpeg,0.9984195,2.4356596e-05,0.00021019467,4.360621e-06,0.0010219110000000001,6.5735685e-06,0.00031301207000000004
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13908.jpeg,0.99965143,1.9686404e-05,0.00013774744,2.1168007000000002e-06,7.2140841999999995e-06,0.00018111343999999998,6.1906303e-07
/app/work/data/upload/test-20220928T175332Z-001/test/Box/13977.jpeg,0.87087214,0.003506859,0.08803996,0.0005656028,0.03533087,0.00083374407,0.0008507766999999999
/app/work/data/upload/test-20220928T175332Z-001/test/Box/1412.jpeg,0.9997204,8.735037e-07,3.0178445999999998e-05,3.0482724000000004e-06,0.00010811059,7.617324000000001e-07,0.00013667383999999997
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14446.jpeg,0.18079506,0.08730757,0.2829042,0.35078058,0.05346021,0.032146562000000004,0.012605873
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14500.jpeg,0.028690682999999998,0.0061441567,0.4381853,0.072771534,0.30281767,0.12983188,0.021558797
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14596.jpeg,0.99988496,1.3113821e-05,2.7658923e-05,2.6537383999999996e-06,1.0549579e-05,5.9352846e-05,1.7862396e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14631.jpeg,0.93918836,0.025535727,0.030849547999999997,0.0012184039,0.0022952913,0.0005344074,0.00037832145
/app/work/data/upload/test-20220928T175332Z-001/test/Box/1469.jpeg,0.9985624,0.00021694662,0.0001078059,2.869717e-05,4.352895499999999e-05,1.8977312e-07,0.0010404147
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14704.jpeg,0.99658704,0.0005370505400000001,8.0052814e-05,0.001154702,3.5923379999999994e-05,8.426837e-07,0.0016044297000000001
/app/work/data/upload/test-20220928T175332Z-001/test/Box/1478.jpeg,0.98455125,0.000828125,0.00015157626,0.0002438838,5.3111940000000005e-05,4.9790236e-07,0.014171561000000001
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14819.jpeg,0.017867154,0.019035114,0.21610755,0.6116128000000001,0.027034203,0.10554386,0.0027993221000000004
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14866.jpeg,0.97928226,0.00015655512,0.007342029,0.00018410356,0.0063488780000000005,9.3764764e-05,0.0065925494
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14916.jpeg,0.9469122999999999,0.011072358000000001,0.04000129,0.0010194276,0.0004586234,0.00043902665,9.697198399999999e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/14926.jpeg,0.1875602,0.0018902004999999998,0.26724803,0.018002335,0.06085883,0.46430117,0.00013918603
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15010.jpeg,0.63470155,0.004484226,0.22733809,0.013555009,0.06627785,0.053315505,0.0003278082
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15038.jpeg,0.98713,1.4490662e-06,0.0074876267000000005,1.4638035e-05,0.0027211106,0.00012996358999999998,0.0025152592000000002
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15046.jpeg,0.65836746,0.0010976474000000001,0.05334768,0.011655053,0.13125839999999997,0.14422663,4.71201e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15074.jpeg,0.99978644,2.6956862999999998e-05,0.000112411995,5.170503e-06,2.8711402000000005e-06,1.0742345e-06,6.509178e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15210.jpeg,0.77479213,0.00024127256000000002,0.10236331,0.0010284233,0.07779281,0.04365605,0.0001260587
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15278.jpeg,0.9800274,0.0041369223,0.011727999,0.000178829,0.0031516435999999998,0.00015002948999999998,0.00062725425
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15337.jpeg,0.9550716,0.0055798637,0.029223928,0.0018789228,0.002878237,0.0053304094,3.7122009999999995e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15408.jpeg,0.9926036,0.00031450792,0.005116911599999999,1.227327e-05,8.789846e-05,0.0018630860000000001,1.7912379999999999e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15468.jpeg,0.99680376,0.00012810728000000002,0.00028943716,0.00010913096000000002,0.00020846879,1.6413446000000003e-06,0.002459458
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15525.jpeg,0.797863,0.01447756,0.050053425,0.04223428,0.013835568999999999,0.08130213,0.00023399916000000002
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15587.jpeg,0.26032743,0.00464328,0.459879,0.023870312,0.08027013,0.17038837,0.0006214868
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15604.jpeg,0.15358263,4.756164e-06,0.06060441,6.489867e-06,0.6711441999999999,0.00010932344999999999,0.11454821400000001
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15656.jpeg,0.37598306,0.038333002000000005,0.18571815,0.29678205,0.04576782,0.030066263,0.027349595
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15701.jpeg,0.79258305,0.009736706,0.04137056,0.006488011700000001,0.14594331,0.0025386598000000002,0.0013396629
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15801.jpeg,0.996333,0.00010959546500000001,0.0028047892,3.3853485e-05,0.00013189352,0.0005819276,4.899625e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/1590.jpeg,0.9247574000000001,0.00016481086,0.04913991,2.7407597999999995e-06,0.017825643999999998,0.008075902,3.3500608000000004e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15924.jpeg,0.9996443000000002,8.9818765e-05,5.901265e-05,4.4800895e-06,4.850121e-05,4.0604658e-07,0.00015340636
/app/work/data/upload/test-20220928T175332Z-001/test/Box/15953.jpeg,0.18586366,0.0009146064,0.74402845,0.005979565,0.010960493,0.051831092999999995,0.00042209197999999997
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16036.jpeg,0.09320959,0.08730595,0.15494885,0.6351061,0.005290301999999999,0.020862967,0.0032763372
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16096.jpeg,0.46232740000000005,0.0054424354,0.22351098,0.030357002999999997,0.20822428,0.06785962,0.0022783522
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16171.jpeg,0.9959525,2.310998e-05,0.0037792409999999996,6.155759e-07,0.00019152991999999997,3.8991864000000003e-05,1.396586e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16186.jpeg,0.9989242,3.6649737e-05,0.00068825064,0.00011462348,5.706514e-05,0.00010681831,7.2364135e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16275.jpeg,0.9945531999999999,2.6273938e-05,5.5604105e-05,3.4895256e-05,1.4860568e-05,2.7741518e-07,0.005314826
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16277.jpeg,0.99067664,0.0012877815,0.002843219,0.0006050027999999999,0.0014910003,8.393465999999999e-06,0.0030880472999999997
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16844.jpeg,0.23013477,0.0024789346,0.55109453,0.013147875,0.03365717,0.16894591,0.0005408491000000001
/app/work/data/upload/test-20220928T175332Z-001/test/Box/16875.jpeg,0.9297745000000001,0.03529363,0.021502592,0.0071120043,0.004585508,0.0011447447,0.00058702304
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17039.jpeg,0.6535988,0.10416310000000001,0.12395446,0.06101318,0.044520404000000006,0.001989551,0.010760545
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17064.jpeg,0.5559386,0.02582953,0.16560759,0.07169391,0.14509326,0.034618482,0.0012185546000000002
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17066.jpeg,0.5909901999999999,0.2954083,0.015271759,0.068882115,0.0010888726,1.8900836999999998e-05,0.028339907999999997
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17126.jpeg,0.30435702,0.0021229633,0.08790571,0.009424488,0.5764739999999999,0.01769129,0.0020245423
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17419.jpeg,0.9993687,0.00036805426,8.539236e-05,6.355979000000001e-05,2.2607118999999998e-05,1.7645178000000002e-06,8.999229600000001e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17455.jpeg,0.45732075,0.011544543999999999,0.20895860000000002,0.027769746,0.21630906,0.075324066,0.00277321
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17530.jpeg,0.99845076,0.000112884496,0.00020912631999999998,2.5585077e-05,0.00018634577000000002,4.1474473e-06,0.0010112341
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17925.jpeg,0.5309899,0.008547618,0.26548794,0.03168033,0.055730335,0.1071603,0.0004035432
/app/work/data/upload/test-20220928T175332Z-001/test/Box/17981.jpeg,0.99568427,4.9529594e-05,0.0012477171,2.3637305000000002e-05,0.00038887665,0.0026057612,2.3007998e-07
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18140.jpeg,0.48101228,3.9644453000000004e-07,0.06794211,8.017447599999999e-07,0.0023610312,0.44868338,1.5262383e-08
/app/work/data/upload/test-20220928T175332Z-001/test/Box/1816.jpeg,0.99982625,2.5860103e-07,2.9947563e-05,4.6836553000000004e-07,9.610155e-05,3.010978e-06,4.403027e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18300.jpeg,0.9823245999999999,0.012851797,0.0035998067,0.0008045640400000001,0.000113536065,1.4470546999999998e-05,0.0002912611
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18322.jpeg,0.8974325999999999,0.00041822446000000003,0.03625774,0.0019270531,0.049377322,0.014536246000000001,5.0804505e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/1840.jpeg,0.99939024,0.00012325919,0.0003889071,1.3334647500000001e-05,2.4573956e-05,5.498748000000001e-06,5.41646e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18455.jpeg,0.12951653,2.412001e-07,0.30906284,3.8274130000000006e-06,0.20223588,0.35917264,8.072776e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18463.jpeg,0.7474281,0.0010378135,0.18527973,0.0019491265,0.024069846000000002,0.04005693,0.00017841069
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18734.jpeg,0.90294915,0.092969075,0.0012154686,0.00059712003,7.791890999999999e-05,3.3613426000000003e-07,0.0021909596
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18759.jpeg,0.9342464,0.028798852000000003,0.032231085,0.0028486028000000003,0.0005990985700000001,0.0006827212599999999,0.0005932253
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18895.jpeg,0.043297138,0.021303574,0.29151812,0.504894,0.031931877000000004,0.10441526,0.0026401195
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18910.jpeg,0.9957475,3.6726226e-05,0.00016179739,1.2785887499999998e-05,0.00016110728,1.989364e-06,0.0038780824
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18947.jpeg,0.15474814,0.0008138171400000001,0.24383466,0.009048361,0.29182777,0.299534,0.00019320473000000003
/app/work/data/upload/test-20220928T175332Z-001/test/Box/18948.jpeg,0.99664104,0.00075658254,0.001420783,0.00014660854,0.0006333646,1.633299e-05,0.0003852375
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19067.jpeg,0.993634,0.0028705215,0.00022505072,0.0006071385599999999,7.0610884e-05,1.9696506e-07,0.0025924533
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19137.jpeg,0.18504384,0.11815336,0.22999676,0.40263212,0.029048812,0.023326414,0.011798766
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19207.jpeg,0.8563856,0.020035977,0.013872943,0.025032983999999998,0.07924578,0.0037463557,0.0016803112
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19476.jpeg,0.99750465,3.3028246e-05,2.3700359e-05,2.8868825999999998e-05,2.5963578000000003e-05,1.2464211000000001e-07,0.002383716
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19484.jpeg,0.99767226,0.0008388012599999998,0.00019747523999999998,0.00010115438,0.0006356933999999999,2.213884e-06,0.00055241614
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19517.jpeg,0.9996611999999999,7.051715e-07,0.00012776998,7.777174999999999e-07,0.00017255323000000002,1.4687306e-05,2.226223e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19588.jpeg,0.99952066,7.3040684e-07,0.00038063037000000006,7.541632400000001e-07,8.5824206e-05,4.3754003e-06,6.9937832e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19627.jpeg,0.92573285,2.7140832999999996e-05,0.041256696,5.6286394e-06,0.029315407999999998,0.0036029099,5.9376598000000005e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19769.jpeg,0.9986469000000001,0.00061996246,0.0006635418400000001,1.9996414e-05,9.586944e-07,2.2860766e-05,2.5670886e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19850.jpeg,0.9316943999999999,0.008613527,0.010470637,0.041595183,0.0020209402,0.001198102,0.0044072140000000004
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19901.jpeg,0.9955200000000001,0.0031789078,0.00047281849999999997,0.00032254843999999995,5.2032014e-05,1.0290853e-05,0.00044335044
/app/work/data/upload/test-20220928T175332Z-001/test/Box/19990.jpeg,0.6786746,0.037379637,0.041708767,0.049267467,0.18205658,0.00053732266,0.010375634
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2001.jpeg,0.8092508,0.055548303,0.07482194,0.04103092,0.0077646296,0.0004273125,0.0111561045
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2040.jpeg,0.85499257,0.007944645,0.027026994,0.0033374391,0.10182048,0.0023618403,0.0025161856
/app/work/data/upload/test-20220928T175332Z-001/test/Box/205.jpeg,0.93070924,0.0028214727,0.04484736,0.001351281,0.018501692,0.0016651199,0.0001038701
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2123.jpeg,0.46842524,0.014016706,0.2354772,0.0956702,0.04438983,0.14058311,0.0014376346
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2130.jpeg,0.015474256,1.1900812e-07,0.0016797783,3.602948e-07,0.20269242,2.0105673999999998e-06,0.78015107
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2143.jpeg,0.96923894,0.00026460786,0.0022599625,0.000115259994,0.004844903,3.9092483e-06,0.023272473
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2216.jpeg,0.9984188,2.1901999999999998e-05,0.000749038,4.224288e-06,0.0006075994499999999,1.9489853e-05,0.00017896813000000002
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2260.jpeg,0.99708587,7.277665e-05,0.0026392378000000003,1.6607955e-05,7.449255e-05,0.00010764321599999999,3.3828876e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2396.jpeg,0.9984509,0.00042683037000000004,0.0005222051999999999,0.0002176844,0.00032444533999999997,2.4841083e-05,3.31851e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2555.jpeg,0.032230098,1.443839e-05,0.289619,0.0005733420999999999,0.13193128,0.5456141999999999,1.7681194e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/262.jpeg,0.9400965,0.004402881500000001,0.051141642,0.00019659099,0.0034534663,0.0005293946599999999,0.00017941378
/app/work/data/upload/test-20220928T175332Z-001/test/Box/2962.jpeg,0.9098575000000001,0.00013205764,0.08402966,0.00039710195,0.0020384924,0.0035001207,4.492452e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/300.jpeg,0.80790174,0.03286557,0.02412997,0.05491301,0.07443387,0.0026000451999999997,0.003155815
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3123.jpeg,0.041607812,2.2501715e-06,0.07153005,5.8238050000000004e-05,0.67144835,0.21533012,2.3204187999999998e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3278.jpeg,0.99596655,0.0011720416,0.0012230349,0.0011424514,0.00024787275000000004,0.00013347142,0.00011458661
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3280.jpeg,0.9728167999999999,0.0032208536,0.019022723999999998,0.00046808223,0.0021848802,8.182373e-05,0.002204911
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3292.jpeg,0.92366415,0.0021980056,0.04375165,0.00087207026,0.027572656,0.0017720182999999999,0.00016947176
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3486.jpeg,0.7997418000000001,0.00027259724,0.019217767,0.0019192814,0.17762758,0.0011254476,9.551139000000001e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3711.jpeg,0.99893075,4.5331624000000004e-05,0.0008852028,3.1891163e-05,4.7266763e-05,2.3542916e-05,3.5960027e-05
/app/work/data/upload/test-20220928T175332Z-001/test/Box/3731.jpeg,0.99989617,3.3276826e-06,3.2622072e-05,2.1521964e-06,1.888388e-05,4.5513864999999996e-05,1.2583545e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4087.jpeg,0.99876535,1.9558258e-05,0.00070949754,4.8493625e-06,0.00030186743,0.00019547937,3.4866677999999997e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4106.jpeg,0.99347454,0.0008926599000000001,0.0019382151000000001,0.00016607225,0.00026993745,7.442209e-06,0.0032511181
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4175.jpeg,0.99929965,9.709533000000001e-05,0.00023973892000000004,7.7992336e-05,0.00010461161000000001,4.9918635e-06,0.00017596538
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4244.jpeg,0.9279014999999999,0.0005348735,0.046742257,0.0008947234599999999,0.022229632000000003,0.0008259253,0.0008710977000000001
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4374.jpeg,0.9988146999999999,4.320244000000001e-05,9.9065146e-05,2.1075499e-05,6.395937e-05,7.984406e-07,0.00095718587
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4450.jpeg,0.9891117,0.0018578417,0.0011620814999999999,0.00025064635,0.0031730756,1.7142795e-06,0.0044429429999999995
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4454.jpeg,0.83539665,0.0015045106,0.14039247,0.00012659364,0.015179898,0.007109865999999999,0.00029006109
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4626.jpeg,0.9586392,2.8633314e-05,0.0028652314000000003,4.725781e-05,0.03723251,0.0011778280000000001,9.283153e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4651.jpeg,0.12760551,0.026491811,0.47003183,0.12172183,0.11680608,0.116287045,0.021055985
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4677.jpeg,0.9584446,0.009706635,0.023004907999999998,0.0035838984999999996,0.004066831,0.00018612776000000001,0.0010068867999999999
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4810.jpeg,0.99357563,0.001012366,0.0049506459999999995,9.1360314e-05,0.00014344293,0.00021665746,9.862078e-06
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4870.jpeg,0.99735755,1.2449866e-05,0.00035893553,2.6441140999999997e-06,0.0019302682,1.796055e-06,0.00033631633
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4896.jpeg,0.9858789000000001,0.0011171263,0.006470246,0.0008806194500000001,0.00247586,1.9359876999999998e-05,0.0031578839
/app/work/data/upload/test-20220928T175332Z-001/test/Box/4910.jpeg,0.98959994,0.00020676038,0.00013281198,5.8613230000000005e-05,0.00040709786,1.0093627599999999e-07,0.009594651
